Date,DSKY.ME,GAZP.ME,KMAZ.ME,RASP.ME,RUAL.ME,SBER.ME
24.03.2021,137.5399932861328,224.55999755859375,65.0,183.32000732421875,45.43000030517578,286.9599914550781
25.03.2021,137.39999389648438,223.8300018310547,64.30000305175781,184.5,43.66999816894531,285.5799865722656
26.03.2021,137.97999572753906,225.97000122070312,65.0,184.94000244140625,45.709999084472656,288.989990234375
29.03.2021,138.0800018310547,228.5500030517578,65.0,193.0,48.41999816894531,293.04998779296875
30.03.2021,140.52000427246094,226.4199981689453,64.5999984741211,189.67999267578125,48.61000061035156,293.45001220703125
31.03.2021,142.52000427246094,228.1300048828125,64.69999694824219,188.02000427246094,49.650001525878906,291.2799987792969
01.04.2021,142.3800048828125,226.5500030517578,64.9000015258789,187.97999572753906,48.900001525878906,289.4100036621094
02.04.2021,141.33999633789062,228.5500030517578,64.9000015258789,190.33999633789062,49.400001525878906,291.8399963378906
05.04.2021,139.0399932861328,224.77999877929688,65.4000015258789,190.22000122070312,48.974998474121094,288.9200134277344
06.04.2021,143.05999755859375,223.64999389648438,65.0999984741211,187.5,48.974998474121094,282.05999755859375
07.04.2021,143.55999755859375,224.05999755859375,65.0,188.3000030517578,48.70500183105469,282.3900146484375
08.04.2021,146.0399932861328,224.2899932861328,67.0999984741211,188.3000030517578,48.689998626708984,283.8500061035156
09.04.2021,144.3800048828125,221.9199981689453,65.30000305175781,188.6199951171875,48.915000915527344,280.4100036621094
12.04.2021,148.6999969482422,222.38999938964844,65.0999984741211,193.02000427246094,50.2400016784668,281.7799987792969
13.04.2021,150.44000244140625,225.00999450683594,65.19999694824219,193.63999938964844,52.150001525878906,285.9599914550781
14.04.2021,152.32000732421875,235.49000549316406,65.30000305175781,202.47999572753906,54.16999816894531,287.989990234375
15.04.2021,153.5,234.9600067138672,65.80000305175781,200.10000610351562,55.16999816894531,283.5400085449219
16.04.2021,154.0,234.9499969482422,66.0,231.86000061035156,55.02000045776367,288.7300109863281
19.04.2021,152.67999267578125,231.0,69.9000015258789,227.0,53.2400016784668,287.44000244140625
20.04.2021,154.33999633789062,229.9199981689453,68.19999694824219,221.83999633789062,52.150001525878906,287.739990234375
21.04.2021,153.3000030517578,230.19000244140625,69.69999694824219,231.16000366210938,53.19499969482422,288.45001220703125
22.04.2021,151.36000061035156,231.4199981689453,70.0999984741211,249.0,53.95000076293945,292.7200012207031
23.04.2021,151.52000427246094,232.36000061035156,70.4000015258789,239.25999450683594,54.290000915527344,293.0
26.04.2021,156.24000549316406,233.3800048828125,69.69999694824219,239.13999938964844,54.755001068115234,295.04998779296875
27.04.2021,159.32000732421875,232.22999572753906,70.4000015258789,235.66000366210938,53.04999923706055,297.8500061035156
28.04.2021,153.24000549316406,232.4499969482422,69.9000015258789,239.5800018310547,52.584999084472656,298.2699890136719
29.04.2021,149.94000244140625,229.61000061035156,70.69999694824219,237.33999633789062,52.005001068115234,296.5
30.04.2021,150.44000244140625,229.97000122070312,69.80000305175781,237.4199981689453,50.619998931884766,297.57000732421875
04.05.2021,151.05999755859375,233.4499969482422,70.80000305175781,237.3000030517578,52.470001220703125,302.07000732421875
05.05.2021,152.24000549316406,236.99000549316406,70.5999984741211,238.0399932861328,52.244998931884766,305.7200012207031
06.05.2021,155.9199981689453,240.69000244140625,70.30000305175781,237.8000030517578,53.650001525878906,312.94000244140625
07.05.2021,154.82000732421875,241.8000030517578,70.5,237.8000030517578,55.79999923706055,317.92999267578125
10.05.2021,155.6199951171875,242.4199981689453,70.0,238.10000610351562,57.14500045776367,319.29998779296875
11.05.2021,151.10000610351562,241.85000610351562,70.0,239.86000061035156,56.54999923706055,306.2799987792969
12.05.2021,150.1999969482422,243.30999755859375,68.4000015258789,244.0800018310547,56.75,302.05999755859375
13.05.2021,150.13999938964844,246.39999389648438,68.30000305175781,251.74000549316406,56.79499816894531,306.3399963378906
14.05.2021,151.10000610351562,248.89999389648438,68.5,252.17999267578125,56.744998931884766,303.239990234375
17.05.2021,149.47999572753906,252.7899932861328,70.0999984741211,262.0400085449219,57.29499816894531,303.29998779296875
18.05.2021,151.02000427246094,256.6099853515625,71.5,262.0799865722656,57.38999938964844,304.4800109863281
19.05.2021,147.86000061035156,259.55999755859375,69.80000305175781,257.79998779296875,55.20000076293945,297.4200134277344
20.05.2021,148.32000732421875,258.75,69.9000015258789,266.0,56.060001373291016,296.8399963378906
21.05.2021,148.83999633789062,258.3699951171875,70.0,259.8800048828125,55.959999084472656,301.5799865722656
24.05.2021,150.1999969482422,259.7900085449219,70.5,258.3399963378906,55.51499938964844,300.07000732421875
25.05.2021,151.77999877929688,260.1600036621094,70.5,258.5400085449219,54.60499954223633,306.8999938964844
26.05.2021,152.9600067138672,262.17999267578125,70.5,254.5,55.400001525878906,306.3900146484375
27.05.2021,152.8000030517578,262.8399963378906,70.19999694824219,252.77999877929688,56.525001525878906,313.1499938964844
28.05.2021,152.39999389648438,262.29998779296875,70.19999694824219,254.55999755859375,56.630001068115234,310.0199890136719
31.05.2021,152.32000732421875,260.6199951171875,70.30000305175781,258.5199890136719,57.77000045776367,310.3900146484375
01.06.2021,152.97999572753906,263.9200134277344,70.19999694824219,260.20001220703125,57.55500030517578,311.2099914550781
02.06.2021,155.3000030517578,270.94000244140625,70.5,257.2799987792969,57.90999984741211,313.44000244140625
03.06.2021,155.8800048828125,272.260009765625,73.30000305175781,257.0,57.029998779296875,312.7699890136719
04.06.2021,154.86000061035156,273.7699890136719,73.5999984741211,248.5800018310547,57.11000061035156,310.67999267578125
07.06.2021,153.0800018310547,275.2799987792969,76.9000015258789,245.3000030517578,57.36000061035156,315.1099853515625
08.06.2021,152.0399932861328,274.1499938964844,76.0,242.8800048828125,57.64500045776367,314.3999938964844
09.06.2021,152.3000030517578,275.989990234375,75.0,239.0,57.720001220703125,315.2699890136719
10.06.2021,151.55999755859375,275.79998779296875,74.69999694824219,241.8000030517578,57.244998931884766,314.3699951171875
11.06.2021,151.39999389648438,276.5400085449219,75.5999984741211,247.3000030517578,56.625,313.1000061035156
14.06.2021,150.6999969482422,279.5799865722656,77.0,246.5,57.0099983215332,314.42999267578125
15.06.2021,149.33999633789062,273.7900085449219,75.4000015258789,241.5,56.689998626708984,312.9800109863281
16.06.2021,148.83999633789062,273.20001220703125,74.5999984741211,239.63999938964844,56.220001220703125,312.989990234375
17.06.2021,148.83999633789062,272.3800048828125,74.30000305175781,236.24000549316406,55.040000915527344,314.1400146484375
18.06.2021,149.60000610351562,271.3999938964844,73.30000305175781,240.4600067138672,53.31999969482422,309.80999755859375
21.06.2021,150.0800018310547,271.2799987792969,74.5,236.5,53.224998474121094,309.2300109863281
22.06.2021,150.22000122070312,275.7799987792969,74.19999694824219,235.6199951171875,54.849998474121094,309.6499938964844
23.06.2021,149.22000122070312,277.7699890136719,73.69999694824219,233.5399932861328,56.380001068115234,310.6199951171875
24.06.2021,148.66000366210938,276.8900146484375,74.0999984741211,229.4199981689453,52.439998626708984,310.4700012207031
25.06.2021,148.5800018310547,277.2200012207031,73.30000305175781,224.82000732421875,50.88999938964844,311.79998779296875
28.06.2021,150.74000549316406,277.4800109863281,72.0,219.5800018310547,48.94499969482422,309.57000732421875
29.06.2021,149.6999969482422,276.07000732421875,72.0999984741211,213.8800048828125,47.619998931884766,305.4599914550781
30.06.2021,151.1999969482422,281.1700134277344,71.69999694824219,218.22000122070312,49.65999984741211,305.54998779296875
01.07.2021,150.86000061035156,283.8900146484375,72.0,217.39999389648438,49.43000030517578,305.29998779296875
02.07.2021,150.60000610351562,285.70001220703125,73.30000305175781,216.9600067138672,49.0099983215332,307.260009765625
05.07.2021,151.3000030517578,288.82000732421875,73.30000305175781,245.0,49.45000076293945,307.1700134277344
06.07.2021,151.22000122070312,294.6400146484375,72.30000305175781,235.10000610351562,48.95500183105469,302.7799987792969
07.07.2021,150.9600067138672,296.8900146484375,72.69999694824219,237.44000244140625,49.625,304.1300048828125
08.07.2021,142.25999450683594,291.8999938964844,73.19999694824219,235.97999572753906,49.244998931884766,302.79998779296875
09.07.2021,142.5800018310547,294.5799865722656,74.0,240.1199951171875,49.76499938964844,303.8699951171875
12.07.2021,145.9600067138672,297.1000061035156,74.80000305175781,242.8000030517578,50.16999816894531,306.1400146484375
13.07.2021,145.4600067138672,294.3999938964844,75.9000015258789,241.77999877929688,50.0,303.70001220703125
14.07.2021,143.17999267578125,285.0400085449219,73.9000015258789,253.0,49.6150016784668,302.04998779296875
15.07.2021,144.44000244140625,280.42999267578125,72.0,248.6999969482422,49.7599983215332,301.9599914550781
16.07.2021,143.44000244140625,279.2200012207031,73.5999984741211,252.0,49.15999984741211,300.2099914550781
19.07.2021,139.86000061035156,274.6099853515625,71.80000305175781,249.66000366210938,47.5099983215332,291.2099914550781
20.07.2021,140.5800018310547,275.70001220703125,72.19999694824219,247.8000030517578,47.404998779296875,295.95001220703125
21.07.2021,139.1199951171875,278.7099914550781,72.5,249.1199951171875,47.25,294.92999267578125
22.07.2021,138.5800018310547,283.1499938964844,72.30000305175781,250.67999267578125,47.6349983215332,296.54998779296875
23.07.2021,138.83999633789062,279.7300109863281,72.5999984741211,255.05999755859375,49.47999954223633,295.92999267578125
26.07.2021,137.55999755859375,280.0899963378906,72.4000015258789,254.0,49.654998779296875,302.25
27.07.2021,137.55999755859375,277.6600036621094,72.4000015258789,251.33999633789062,48.970001220703125,299.5
28.07.2021,137.22000122070312,282.4700012207031,72.4000015258789,257.8599853515625,50.720001220703125,302.2699890136719
29.07.2021,137.97999572753906,287.44000244140625,72.30000305175781,261.9200134277344,52.775001525878906,304.0299987792969
30.07.2021,140.0,285.1000061035156,72.19999694824219,257.3599853515625,51.810001373291016,306.0400085449219
02.08.2021,138.02000427246094,286.1499938964844,72.5999984741211,262.70001220703125,52.59000015258789,307.30999755859375
03.08.2021,136.0399932861328,286.8999938964844,72.5,258.94000244140625,51.65999984741211,309.5899963378906
04.08.2021,135.9600067138672,288.6600036621094,72.80000305175781,260.67999267578125,51.57500076293945,311.6099853515625
05.08.2021,136.16000366210938,287.6099853515625,72.9000015258789,260.6400146484375,51.724998474121094,315.19000244140625
06.08.2021,135.6199951171875,282.0799865722656,73.4000015258789,257.739990234375,51.720001220703125,319.6000061035156
09.08.2021,136.77999877929688,287.1000061035156,75.0999984741211,260.5,53.04499816894531,326.9800109863281
10.08.2021,136.74000549316406,287.989990234375,74.80000305175781,259.260009765625,53.64500045776367,329.6400146484375
11.08.2021,137.05999755859375,289.8800048828125,75.0,261.3999938964844,53.9900016784668,330.1000061035156
12.08.2021,139.72000122070312,292.6400146484375,75.19999694824219,260.70001220703125,54.345001220703125,329.20001220703125
13.08.2021,139.60000610351562,292.75,75.19999694824219,265.2200012207031,52.650001525878906,328.70001220703125
16.08.2021,138.0,294.8699951171875,76.4000015258789,263.2799987792969,52.14500045776367,329.4200134277344
17.08.2021,138.25999450683594,298.2200012207031,76.0,263.9200134277344,51.63999938964844,334.9700012207031
18.08.2021,139.24000549316406,298.3500061035156,76.5,262.05999755859375,50.89500045776367,337.79998779296875
19.08.2021,138.16000366210938,292.8500061035156,74.5,254.9600067138672,49.189998626708984,330.7900085449219
20.08.2021,137.6999969482422,292.7900085449219,73.80000305175781,325.0,48.73500061035156,326.57000732421875
23.08.2021,137.22000122070312,297.6099853515625,75.80000305175781,329.9599914550781,50.81999969482422,328.95001220703125
